id,학명,한글보통명,위도,경도,조사일자,조사연도,시도명,개체수,geometry
008000000002307756,Cuculus canorus,뻐꾸기,35.498333060604104,127.90881689967384,2014-05-17,2014,경상남도,,POINT (282459.2438000003 322762.2872000001)
008000000002296025,Eurystomus orientalis,파랑새,35.73697194122545,129.12377810055546,2014-05-17,2014,경상북도,,POINT (392135.6146999998 350940.3377999999)
008000000002286016,Cuculus canorus,뻐꾸기,35.60244194111755,128.01680309958098,2014-05-17,2014,경상남도,,POINT (292138.2198000001 334409.4518999998)
008000000002097243,Cuculus canorus,뻐꾸기,35.60905306120951,128.0653280997778,2014-05-17,2014,경상남도,,POINT (296527.5608000001 335189.5270000007)
008000000002283416,Eurystomus orientalis,파랑새,35.744943890497474,129.23486109963352,2014-05-17,2014,경상북도,,POINT (402166.5822000001 352048.4761999995)
008000000002290234,Eurystomus orientalis,파랑새,36.840661110488256,127.33932810001915,2014-05-17,2014,충청북도,,POINT (230267.1200999999 471383.8791000005)
008000000002277144,Eurystomus orientalis,파랑새,35.490056110696294,129.36313889970097,2014-05-17,2014,울산광역시,,POINT (414452.5593999997 324032.5808000006)
008000000002290136,Cuculus saturatus,벙어리뻐꾸기,36.81319194125919,127.30293890024069,2014-05-17,2014,충청남도,,POINT (227030.9568999996 468324.5843000002)
008000000002110646,Podiceps cristatus,뿔논병아리,37.11666694046759,126.46944389992714,2014-05-18,2014,,,POINT (152846.3809000002 502092.2504999992)
008000000002295562,Eurystomus orientalis,파랑새,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002096942,Picus canus,청딱다구리,36.97333306090702,126.52250000009793,2014-05-18,2014,충청남도,,POINT (157481.9508999996 486160.0884000007)
008000000002295559,Eurystomus orientalis,파랑새,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002283857,Dendrocopos major,오색딱다구리,35.84941694098016,128.23033310007995,2014-05-18,2014,경상북도,,POINT (311144.5824999996 362035.2567999996)
008000000002295538,Eurystomus orientalis,파랑새,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002295575,Dendrocopos leucotos,큰오색딱다구리,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002283856,Eurystomus orientalis,파랑새,35.84941694098016,128.23033310007995,2014-05-18,2014,경상북도,,POINT (311144.5824999996 362035.2567999996)
008000000002295563,Dendrocopos leucotos,큰오색딱다구리,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002097461,Eurystomus orientalis,파랑새,36.65194389095017,126.68944390005822,2014-05-18,2014,충청남도,,POINT (172231.3568000002 450432.5678000003)
008000000002295560,Dendrocopos leucotos,큰오색딱다구리,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002100857,Cuculus canorus,뻐꾸기,35.681528061335925,129.30249999986827,2014-05-18,2014,경상북도,,POINT (408451.4546999997 345152.0603999998)
008000000002295543,Dendrocopos major,오색딱다구리,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002295541,Eurystomus orientalis,파랑새,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002295548,Dendrocopos leucotos,큰오색딱다구리,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002295539,Cuculus canorus,뻐꾸기,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002295579,Dendrocopos major,오색딱다구리,36.85414194094659,127.21390609962856,2014-05-18,2014,충청남도,,POINT (219076.4589999998 472847.5295000002)
008000000002110637,Cisticola juncidis,개개비사촌,37.000278060905245,126.60916690019295,2014-05-18,2014,충청남도,,POINT (165211.3439999996 489115.2221000008)
008000000002295561,Dendrocopos major,오색딱다구리,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002295574,Cuculus canorus,뻐꾸기,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002295567,Dendrocopos major,오색딱다구리,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002302411,Eurystomus orientalis,파랑새,35.69177806079415,129.32652810041512,2014-05-18,2014,경상북도,,POINT (410600.2048000004 346340.9251000006)
008000000002295580,Dendrocopos major,오색딱다구리,36.85414194094659,127.21390609962856,2014-05-18,2014,충청남도,,POINT (219076.4589999998 472847.5295000002)
008000000002100859,Cuculus canorus,뻐꾸기,35.68527806103154,129.3017500004961,2014-05-18,2014,경상북도,,POINT (408373.7856999999 345566.6503999997)
008000000002295578,Dendrocopos leucotos,큰오색딱다구리,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002294692,Eurystomus orientalis,파랑새,35.798361111321135,128.16422189961347,2014-05-18,2014,경상북도,,POINT (305239.4145999998 356296.8442000002)
008000000002295564,Dendrocopos major,오색딱다구리,36.8443500012083,127.20023310008021,2014-05-18,2014,충청남도,,POINT (217859.3569 471758.2257000003)
008000000002102108,Cuculus canorus,뻐꾸기,35.74872194096389,129.30952809982782,2014-05-18,2014,경상북도,,POINT (408912.2666999996 352624.3646000009)
008000000002295545,Dendrocopos leucotos,큰오색딱다구리,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002294691,Cuculus canorus,뻐꾸기,35.798361111321135,128.16422189961347,2014-05-18,2014,경상북도,,POINT (305239.4145999998 356296.8442000002)
008000000002295546,Dendrocopos major,오색딱다구리,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002096963,Cisticola juncidis,개개비사촌,37.033888890460425,126.49611110036737,2014-05-18,2014,충청남도,,POINT (155167.7596000005 492892.6117000002)
008000000002295570,Dendrocopos major,오색딱다구리,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002102096,Eurystomus orientalis,파랑새,35.7386388905298,129.32449999954372,2014-05-18,2014,경상북도,,POINT (410293.3477999996 351537.3325999994)
008000000002295540,Oriolus chinensis,꾀꼬리,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002319678,Cuculus micropterus,검은등뻐꾸기,37.860396940542444,127.24611689953973,2014-05-18,2014,경기도,,POINT (221657.9845000003 584533.2857000008)
008000000002110647,Cisticola juncidis,개개비사촌,37.13305611058695,126.48972189983745,2014-05-18,2014,,,POINT (154658.3958000001 503901.2617000006)
008000000002294690,Oriolus chinensis,꾀꼬리,35.798361111321135,128.16422189961347,2014-05-18,2014,경상북도,,POINT (305239.4145999998 356296.8442000002)
008000000002323940,Cuculus canorus,뻐꾸기,35.701750001306955,129.27394389975242,2014-05-18,2014,경상북도,,POINT (405813.7620000001 347336.0554000009)
008000000002283409,Eurystomus orientalis,파랑새,35.72211111051445,129.28083310038366,2014-05-18,2014,경상북도,,POINT (406384.8710000003 349610.2436999995)
008000000002102106,Oriolus chinensis,꾀꼬리,35.74536111105648,129.30025000038907,2014-05-18,2014,경상북도,,POINT (408081.6090000002 352231.6308999993)
008000000002283858,Cuculus canorus,뻐꾸기,35.84941694098016,128.23033310007995,2014-05-18,2014,경상북도,,POINT (311144.5824999996 362035.2567999996)
008000000002096949,Cisticola juncidis,개개비사촌,36.981388890758446,126.58638889998686,2014-05-18,2014,충청남도,,POINT (163174.7242000001 487027.5006000008)
008000000002100858,Oriolus chinensis,꾀꼬리,35.68300000110278,129.300361100186,2014-05-18,2014,경상북도,,POINT (408253.9532000003 345310.8791000005)
008000000002295544,Cuculus micropterus,검은등뻐꾸기,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002292340,Eurystomus orientalis,파랑새,36.99700306126456,126.84290000010098,2014-05-18,2014,경기도,2,POINT (186015.7127 488691.8997000009)
008000000002295581,Oriolus chinensis,꾀꼬리,36.854206111265256,127.2131561004733,2014-05-18,2014,충청남도,,POINT (219009.557 472854.5012999997)
008000000002295542,Cuculus canorus,뻐꾸기,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002110639,Cisticola juncidis,개개비사촌,37.00138889093019,126.6080561003348,2014-05-18,2014,충청남도,,POINT (165112.9770999998 489238.9067000002)
008000000002100871,Oriolus chinensis,꾀꼬리,35.70308306083737,129.27327809979997,2014-05-18,2014,경상북도,,POINT (405750.0631999997 347482.6040000003)
008000000002323189,Cuculus micropterus,검은등뻐꾸기,35.70011111119856,129.27505609999903,2014-05-18,2014,경상북도,,POINT (405918.6606000001 347156.5023999996)
008000000002097460,Cuculus saturatus,벙어리뻐꾸기,36.65194389095017,126.68944390005822,2014-05-18,2014,충청남도,,POINT (172231.3568000002 450432.5678000003)
008000000002295552,Oriolus chinensis,꾀꼬리,36.827613890974405,127.18165610040317,2014-05-18,2014,충청남도,,POINT (216205.9504000004 469897.6292000003)
008000000002295568,Cuculus micropterus,검은등뻐꾸기,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002319635,Oriolus chinensis,꾀꼬리,37.810906110820454,127.1906469003137,2014-05-18,2014,경기도,,POINT (216787.8994000005 579028.7054999992)
008000000002283407,Cuculus micropterus,검은등뻐꾸기,35.714443890589514,129.2742780999091,2014-05-18,2014,경상북도,,POINT (405811.3601000002 348745.5458000004)
008000000002283855,Oriolus chinensis,꾀꼬리,35.84941694098016,128.23033310007995,2014-05-18,2014,경상북도,,POINT (311144.5824999996 362035.2567999996)
008000000002319636,Cuculus micropterus,검은등뻐꾸기,37.810906110820454,127.1906469003137,2014-05-18,2014,경기도,,POINT (216787.8994000005 579028.7054999992)
008000000002097464,Oriolus chinensis,꾀꼬리,36.65344389075488,126.68858310004015,2014-05-18,2014,충청남도,,POINT (172154.9275000002 450599.2745999992)
008000000002295577,Cuculus canorus,뻐꾸기,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002100856,Oriolus chinensis,꾀꼬리,35.681166941235574,129.29075000041703,2014-05-18,2014,경상북도,,POINT (407388.4479999999 345087.0943)
008000000002295565,Cuculus micropterus,검은등뻐꾸기,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002295576,Oriolus chinensis,꾀꼬리,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002295547,Cuculus micropterus,검은등뻐꾸기,36.826381110977465,127.18118610021598,2014-05-18,2014,충청남도,,POINT (216164.2799000004 469760.7423999999)
008000000002096952,Oriolus chinensis,꾀꼬리,36.98583306096294,126.51583310019969,2014-05-18,2014,충청남도,,POINT (156895.3575999998 487550.3144000005)
008000000002292324,Cuculus canorus,뻐꾸기,36.96746111092881,126.86426689945378,2014-05-18,2014,경기도,1,POINT (187913.0203 485410.4860999994)
008000000002295573,Oriolus chinensis,꾀꼬리,36.85397806083497,127.21411889957818,2014-05-18,2014,충청남도,,POINT (219095.4775999999 472829.3853999991)
008000000002295582,Oriolus chinensis,꾀꼬리,36.854206111265256,127.2131561004733,2014-05-18,2014,충청남도,,POINT (219009.557 472854.5012999997)
008000000002299426,Oriolus chinensis,꾀꼬리,35.67566694053855,129.32425000016184,2014-05-18,2014,경상북도,,POINT (410436.2851 344547.9852000009)
008000000002295537,Oriolus chinensis,꾀꼬리,36.82534694078789,127.1822531001243,2014-05-18,2014,충청남도,,POINT (216259.6897999998 469646.1568)
008000000002319944,Oriolus chinensis,꾀꼬리,35.697528061081954,129.27338890043148,2014-05-18,2014,경상북도,,POINT (405774.3753000004 346866.3339000009)
008000000002295569,Oriolus chinensis,꾀꼬리,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002100854,Oriolus chinensis,꾀꼬리,35.67605611122404,129.290388900349,2014-05-18,2014,경상북도,,POINT (407368.9824000001 344519.1231999993)
008000000002295551,Oriolus chinensis,꾀꼬리,36.827613890974405,127.18165610040317,2014-05-18,2014,충청남도,,POINT (216205.9504000004 469897.6292000003)
008000000002295566,Oriolus chinensis,꾀꼬리,36.84487500088964,127.20008110038513,2014-05-18,2014,충청남도,,POINT (217845.6776000001 471816.4591000006)
008000000002278354,Dendrocopos major,오색딱다구리,37.78399694060057,126.4615030998726,2014-05-19,2014,인천광역시,,POINT (152563.9232999999 576161.4419)
008000000002278359,Oriolus chinensis,꾀꼬리,37.78607500074963,126.47719999992539,2014-05-19,2014,인천광역시,,POINT (153947.9592000004 576384.2467)
008000000002278357,Dendrocopos major,오색딱다구리,37.7842138909608,126.46191389972842,2014-05-19,2014,인천광역시,,POINT (152600.2494000001 576185.3136999998)
008000000002278305,Oriolus chinensis,꾀꼬리,37.76715806128515,126.48597190017165,2014-05-19,2014,인천광역시,,POINT (154709.1179 574280.3078000005)
008000000002278293,Dendrocopos major,오색딱다구리,37.76261111106795,126.48543889955421,2014-05-19,2014,인천광역시,,POINT (154659.3792000003 573775.8856000006)
008000000002102098,Oriolus chinensis,꾀꼬리,35.73986111069751,129.34233309998714,2014-05-19,2014,경상북도,,POINT (411903.7222999996 351711.3846000005)
008000000002102092,Picus canus,청딱다구리,35.72466694098976,129.33536109996132,2014-05-19,2014,경상북도,,POINT (411313.0373 350010.0309999995)
008000000002278309,Oriolus chinensis,꾀꼬리,37.76853111075382,126.47011689998334,2014-05-19,2014,인천광역시,,POINT (153312.9912999999 574440.5015999991)
008000000002102099,Turdus hortulorum,되지빠귀,35.73986111069751,129.34233309998714,2014-05-19,2014,경상북도,,POINT (411903.7222999996 351711.3846000005)
008000000002102095,Oriolus chinensis,꾀꼬리,35.734611110999964,129.36866690012513,2014-05-19,2014,경상북도,,POINT (414300.5702 351185.9667000007)
008000000002102102,Turdus hortulorum,되지빠귀,35.74241694120131,129.37124999960298,2014-05-19,2014,경상북도,,POINT (414513.3600000003 352057.9436000008)
008000000002278294,Oriolus chinensis,꾀꼬리,37.76378611114698,126.48528610047289,2014-05-19,2014,인천광역시,,POINT (154646.6327 573906.3765999991)
008000000002278363,Eurystomus orientalis,파랑새,37.78809194051431,126.46638109999475,2014-05-19,2014,인천광역시,,POINT (152996.2221999997 576613.4976000004)
008000000002102110,Cuculus canorus,뻐꾸기,35.748638891090174,129.37075000009094,2014-05-19,2014,경상북도,,POINT (414451.4182000002 352747.3905999996)
008000000002278351,Oriolus chinensis,꾀꼬리,37.7823861106619,126.47628309988863,2014-05-19,2014,인천광역시,,POINT (153864.8982999995 575975.2555999998)
008000000002102101,Cuculus saturatus,벙어리뻐꾸기,35.74147194132307,129.3691939001573,2014-05-19,2014,경상북도,,POINT (414329.8573000003 351948.5649999995)
008000000002278288,Cuculus micropterus,검은등뻐꾸기,37.761058060716714,126.48355000001285,2014-05-19,2014,인천광역시,,POINT (154491.9858999997 573604.4247999992)
008000000002278337,Oriolus chinensis,꾀꼬리,37.779731110623544,126.46192500015033,2014-05-19,2014,인천광역시,,POINT (152598.3644000003 575687.7481999993)
008000000002278352,Eurystomus orientalis,파랑새,37.78271889073448,126.47173609950326,2014-05-19,2014,인천광역시,,POINT (153464.5511999996 576014.4450000003)
008000000002102093,Cuculus canorus,뻐꾸기,35.73263889050059,129.3701111000431,2014-05-19,2014,경상북도,,POINT (414436.5462999996 350970.2389000002)
008000000002102097,Cuculus canorus,뻐꾸기,35.73986111069751,129.34233309998714,2014-05-19,2014,경상북도,,POINT (411903.7222999996 351711.3846000005)
008000000002278360,Cuculus canorus,뻐꾸기,37.78607500074963,126.47719999992539,2014-05-19,2014,인천광역시,,POINT (153947.9592000004 576384.2467)
008000000002278350,Cuculus micropterus,검은등뻐꾸기,37.78216889064827,126.47531889950672,2014-05-19,2014,인천광역시,,POINT (153779.8244000003 575951.6217)
008000000002278362,Cuculus canorus,뻐꾸기,37.78743111055045,126.47113310016455,2014-05-19,2014,인천광역시,,POINT (153414.3898999998 576537.7715000007)
008000000002281051,Turdus hortulorum,되지빠귀,36.441768890943564,126.34295810055414,2014-05-20,2014,충청남도,,POINT (141090.4630000005 427265.3424999993)
008000000002275885,Cuculus canorus,뻐꾸기,36.802916940646014,129.15415810043595,2014-05-20,2014,경상북도,,POINT (392251.8601000002 469307.1486000009)
008000000002102191,Turdus hortulorum,되지빠귀,36.80177500048498,126.15306110002196,2014-05-20,2014,충청남도,,POINT (124416.523 467349.4426000006)
008000000002281054,Cuculus canorus,뻐꾸기,36.44331389120878,126.3371031005401,2014-05-20,2014,충청남도,,POINT (140566.6825999999 427440.3823000006)
008000000002278383,Turdus hortulorum,되지빠귀,37.8014969412928,126.39383309948991,2014-05-20,2014,인천광역시,,POINT (146615.4281000001 578140.3232000005)
008000000002293860,Cuculus canorus,뻐꾸기,35.70719389047764,129.01224999995506,2014-05-20,2014,경상북도,,POINT (382112.2279000003 347422.8683000002)
008000000002275886,Dendrocopos major,오색딱다구리,36.802916940646014,129.15415810043595,2014-05-20,2014,경상북도,,POINT (392251.8601000002 469307.1486000009)
008000000002278400,Cuculus canorus,뻐꾸기,37.810368891344254,126.44344190026673,2014-05-20,2014,인천광역시,,POINT (150990.3301999997 579097.8847000003)
008000000002278382,Picus canus,청딱다구리,37.80095000059927,126.40745609990626,2014-05-20,2014,인천광역시,,POINT (147814.8195000002 578071.9231000002)
008000000002278424,Cuculus canorus,뻐꾸기,37.818308061220556,126.42301889968897,2014-05-20,2014,인천광역시,,POINT (149197.3372999998 579989.9945)
008000000002281109,Dendrocopos major,오색딱다구리,36.49516694048354,126.3399111003713,2014-05-20,2014,충청남도,,POINT (140857.8476 433192.7835000008)
008000000002278410,Cuculus canorus,뻐꾸기,37.81271889065475,126.41206389964258,2014-05-20,2014,인천광역시,,POINT (148228.8479000004 579375.6403000001)
008000000002274775,Ardeola bacchus,흰날개해오라기,37.77087806123298,124.75262189975791,2014-05-20,2014,인천광역시,,POINT (1981.888399999589 576948.1530000009)
008000000002293853,Cuculus micropterus,검은등뻐꾸기,35.700638890715425,129.0238889002828,2014-05-20,2014,경상북도,,POINT (383180.7120000003 346717.0876000002)
008000000002102189,Loxia curvirostra,솔잣새,36.80177500048498,126.15306110002196,2014-05-20,2014,충청남도,,POINT (124416.523 467349.4426000006)
008000000002274798,Cuculus canorus,뻐꾸기,37.77438306068519,124.75098110016947,2014-05-20,2014,인천광역시,,POINT (1846.657899999991 577340.7328999992)
008000000002102190,Eophona migratoria,밀화부리,36.80177500048498,126.15306110002196,2014-05-20,2014,충청남도,,POINT (124416.523 467349.4426000006)
008000000002281036,Cuculus micropterus,검은등뻐꾸기,36.42708889114454,126.37185609957524,2014-05-20,2014,충청남도,,POINT (143670.8450999996 425619.0548999999)
008000000002274762,Eophona migratoria,밀화부리,37.770488890551334,124.7571719002722,2014-05-20,2014,인천광역시,,POINT (2381.807500000112 576895.3215999994)
008000000002278393,Cuculus micropterus,검은등뻐꾸기,37.80645806097649,126.43246109949096,2014-05-20,2014,인천광역시,,POINT (150020.7335999999 578669.6204000004)
008000000002293874,Alcedo atthis,물총새,35.74286111131966,129.0299719003042,2014-05-20,2014,경상북도,,POINT (383634.3871999998 351414.1216000002)
008000000002275884,Cuculus micropterus,검은등뻐꾸기,36.802916940646014,129.15415810043595,2014-05-20,2014,경상북도,,POINT (392251.8601000002 469307.1486000009)
008000000002278388,Caprimulgus indicus,쏙독새,37.804561110755735,126.43221689975549,2014-05-20,2014,인천광역시,,POINT (149997.9494000003 578459.2006000001)
008000000002278389,Cuculus canorus,뻐꾸기,37.80456111071161,126.43221389973762,2014-05-20,2014,인천광역시,,POINT (149997.6852000002 578459.2021999992)
008000000002278418,Eurystomus orientalis,파랑새,37.815878060976075,126.42113890023697,2014-05-20,2014,인천광역시,,POINT (149030.1327999998 579721.3017999995)
008000000002278409,Cuculus micropterus,검은등뻐꾸기,37.812718891214764,126.41206689998377,2014-05-20,2014,인천광역시,,POINT (148229.1120999996 579375.6386999991)
008000000002281090,Alcedo atthis,물총새,36.48345806061667,126.34127499989647,2014-05-20,2014,충청남도,,POINT (140971.1670000004 431892.6095000003)
008000000002274814,Cuculus canorus,뻐꾸기,37.775775001205005,124.76084389955656,2014-05-20,2014,인천광역시,,POINT (2719.448099999689 577474.3955000006)
008000000002274813,Eurystomus orientalis,파랑새,37.775775001205005,124.76084389955656,2014-05-20,2014,인천광역시,,POINT (2719.448099999689 577474.3955000006)
008000000002278397,Cuculus canorus,뻐꾸기,37.80823111081703,126.40937809963727,2014-05-20,2014,인천광역시,,POINT (147989.1977000004 578879.0132999998)
008000000002278407,Eurystomus orientalis,파랑새,37.8120311105535,126.41321390006482,2014-05-20,2014,인천광역시,,POINT (148329.6336000003 579298.6641000006)
008000000002281099,Cuculus micropterus,검은등뻐꾸기,36.49163611046473,126.34956889976807,2014-05-20,2014,충청남도,,POINT (141720.5255000005 432795.0801999997)
008000000002274776,Alcedo atthis,물총새,37.77087806123298,124.75262189975791,2014-05-20,2014,인천광역시,,POINT (1981.888399999589 576948.1530000009)
008000000002281053,Cuculus canorus,뻐꾸기,36.443000000774035,126.34941689960377,2014-05-20,2014,충청남도,,POINT (141670.4796000002 427398.0325000007)
008000000002278395,Eurystomus orientalis,파랑새,37.80688611064181,126.44948610033006,2014-05-20,2014,인천광역시,,POINT (151520.3004999999 578708.1640000008)
008000000002281108,Cuculus canorus,뻐꾸기,36.49459389046466,126.34031389965475,2014-05-20,2014,충청남도,,POINT (140893.5022999998 433128.9447000008)
008000000002278384,Cuculus canorus,뻐꾸기,37.80258111065424,126.42809189964323,2014-05-20,2014,인천광역시,,POINT (149633.3318999996 578241.6469000001)
008000000002281095,Cuculus canorus,뻐꾸기,36.48906889113715,126.34339189958112,2014-05-20,2014,충청남도,,POINT (141165.1095000003 432513.9496999998)
008000000002281119,Cisticola juncidis,개개비사촌,36.507966940499294,126.33666390022283,2014-05-20,2014,충청남도,,POINT (140576.6860999996 434615.2047000006)
008000000002274754,Phalacrocorax pelagicus,쇠가마우지,37.76779194123267,124.77118309949067,2014-05-20,2014,인천광역시,,POINT (3609.371000000276 576566.3983999994)
008000000002274809,Apus pacificus,칼새,37.77539389129343,124.7580419004816,2014-05-20,2014,인천광역시,,POINT (2471.531999999657 577438.0045999996)
008000000002274796,Ficedula zanthopygia,흰눈썹황금새,37.774168890886486,124.75375000001571,2014-05-20,2014,인천광역시,,POINT (2090.076399999671 577311.0910999998)
008000000002293855,Picus canus,청딱다구리,35.701361110745,129.02250000042673,2014-05-20,2014,경상북도,,POINT (383053.3351999996 346794.6447000001)
008000000002278436,Eurystomus orientalis,파랑새,37.82536889128519,126.43318110041612,2014-05-20,2014,인천광역시,,POINT (150096.8717 580768.2311000004)
008000000002274379,Ficedula zanthopygia,흰눈썹황금새,37.770488890551334,124.7571719002722,2014-05-20,2014,인천광역시,,POINT (2381.807500000112 576895.3215999994)
008000000002278430,Oriolus chinensis,꾀꼬리,37.821808061341365,126.43582810044468,2014-05-20,2014,인천광역시,,POINT (150327.5307 580371.5879999995)
008000000002274779,Cuculus saturatus,벙어리뻐꾸기,37.771621941334004,124.75565810043338,2014-05-20,2014,인천광역시,,POINT (2251.427099999972 577024.3068000004)
008000000002274815,Pericrocotus divaricatus,할미새사촌,37.775775001205005,124.76084389955656,2014-05-20,2014,인천광역시,,POINT (2719.448099999689 577474.3955000006)
008000000002278421,Eurystomus orientalis,파랑새,37.81628889097027,126.41969190054324,2014-05-20,2014,인천광역시,,POINT (148903.0037000002 579767.6919)
008000000002278394,Oriolus chinensis,꾀꼬리,37.80661694098845,126.3967419001572,2014-05-20,2014,인천광역시,,POINT (146875.2736999998 578706.9568000007)
008000000002293873,Cuculus canorus,뻐꾸기,35.740638890651624,129.0323889005365,2014-05-20,2014,경상북도,,POINT (383858.1742000002 351172.0374999996)
008000000002278420,Oriolus chinensis,꾀꼬리,37.8159780613107,126.40838609960367,2014-05-20,2014,인천광역시,,POINT (147907.2838000003 579739.4340000004)
008000000002274797,Oriolus chinensis,꾀꼬리,37.77438306068519,124.75098110016947,2014-05-20,2014,인천광역시,,POINT (1846.657899999991 577340.7328999992)
008000000002278413,Oriolus chinensis,꾀꼬리,37.815175000478916,126.43973609957871,2014-05-20,2014,인천광역시,,POINT (150667.1984999999 579633.2851)
008000000002293858,Oriolus chinensis,꾀꼬리,35.703416940752646,129.01799999949628,2014-05-20,2014,경상북도,,POINT (382641.3015999999 347014.4066000003)
008000000002102193,Oriolus chinensis,꾀꼬리,36.816131111086435,126.16233610031675,2014-05-20,2014,충청남도,,POINT (125258.2267000005 468935.3568999991)
008000000002281030,Oriolus chinensis,꾀꼬리,36.42518889071047,126.3709280998519,2014-05-20,2014,충청남도,,POINT (143586.2505999999 425408.7561000008)
008000000002293852,Oriolus chinensis,꾀꼬리,35.70055611130172,129.019971899546,2014-05-20,2014,경상북도,,POINT (382826.3289000001 346700.5963000003)
008000000002278411,Oriolus chinensis,꾀꼬리,37.81423111058718,126.41021890045862,2014-05-20,2014,인천광역시,,POINT (148067.443 579544.5120000001)
008000000002281111,Oriolus chinensis,꾀꼬리,36.49558306133204,126.33774689995529,2014-05-20,2014,충청남도,,POINT (140664.2560999999 433240.2915000003)
008000000002278422,Oriolus chinensis,꾀꼬리,37.81635306101446,126.42279189991753,2014-05-20,2014,인천광역시,,POINT (149176.0096000005 579773.1238000002)
008000000002293876,Oriolus chinensis,꾀꼬리,35.74683306125465,129.02972189955145,2014-05-20,2014,경상북도,,POINT (383602.6427999996 351854.4466999993)
008000000002274761,Lanius cristatus lucioniensis,노랑때까치,37.770488890551334,124.7571719002722,2014-05-20,2014,인천광역시,,POINT (2381.807500000112 576895.3215999994)
008000000002274816,Oriolus chinensis,꾀꼬리,37.775775001205005,124.76084389955656,2014-05-20,2014,인천광역시,,POINT (2719.448099999689 577474.3955000006)
008000000002278429,Oriolus chinensis,꾀꼬리,37.82044389100609,126.4358968995085,2014-05-20,2014,인천광역시,,POINT (150332.6739999996 580220.1360999998)
008000000002278419,Oriolus chinensis,꾀꼬리,37.8158780607274,126.42113609964443,2014-05-20,2014,인천광역시,,POINT (149029.8861999996 579721.3033000007)
008000000002278391,Oriolus chinensis,꾀꼬리,37.80557500078452,126.39504690056376,2014-05-20,2014,인천광역시,,POINT (146725.2570000002 578592.2720999997)
008000000002281106,Oriolus chinensis,꾀꼬리,36.494496940695214,126.34924999999457,2014-05-20,2014,충청남도,,POINT (141694.0958000002 433112.7402999997)
008000000002281050,Oriolus chinensis,꾀꼬리,36.44150000119735,126.34599190026931,2014-05-20,2014,충청남도,,POINT (141362.2708000001 427233.6553000007)
008000000002278403,Oriolus chinensis,꾀꼬리,37.810546940622196,126.41314389976499,2014-05-20,2014,인천광역시,,POINT (148322.4351000004 579133.9682999998)
008000000002278381,Oriolus chinensis,꾀꼬리,37.800706111081425,126.40675609948607,2014-05-20,2014,인천광역시,,POINT (147752.9983000001 578045.2437999994)
008000000002296018,Oriolus chinensis,꾀꼬리,35.72275000093349,129.11019389954393,2014-05-20,2014,경상북도,,POINT (390940.4510000004 349335.4763999991)
008000000002278428,Oriolus chinensis,꾀꼬리,37.81966889111659,126.42397810029024,2014-05-20,2014,인천광역시,,POINT (149282.7259 580140.5179999992)
