id,조사연도,조사시작일자,조사종료일자,한글보통명,경도,위도,개체수,학명,시도명
8000000000001394,2013,2013-04-24,2013-04-24,곤줄박이,128.56202780000146,37.87405555999912,1,Parus varius,강원도
8000000000003620,2015,2015-12-26,2015-12-26,곤줄박이,127.560555555556,35.5563888888889,4,Parus varius,
8000000000004027,2015,2015-05-25,2015-05-26,곤줄박이,127.85316111111109,35.88056944444438,1,Parus varius,
8000000000001867,2013,2013-05-23,2013-05-23,곤줄박이,128.56886110000147,37.87733332999909,2,Parus varius,강원도
8000000000002135,2013,2013-04-27,2013-04-27,곤줄박이,128.8174722000033,37.06086110999794,1,Parus varius,경상북도
8000000000001400,2013,2013-04-24,2013-04-24,곤줄박이,128.56138890000145,37.87219443999911,1,Parus varius,강원도
8000000000003677,2015,2015-05-31,2015-05-31,곤줄박이,127.560555555556,35.5563888888889,1,Parus varius,
8020210000000955,2019,2019-08-26,2019-08-26,곤줄박이,128.55694444444592,37.87833333333248,3,Parus varius,강원도
8020210000000970,2019,2019-10-01,2019-10-01,곤줄박이,128.55694444444592,37.87833333333248,2,Parus varius,강원도
8020200000000076,2018,2018-11-11,2018-11-11,곤줄박이,128.76202780000014,37.682138889998384,4,Parus varius,강원도
8020210000000652,2019,2019-07-04,2019-07-04,곤줄박이,128.34900000042455,38.40730555534324,1,Parus varius,강원도
8020200000000480,2018,2018-06-17,2018-06-17,곤줄박이,128.9447000000003,37.54499999999709,2,Parus varius,강원도
8000000000001590,2013,2013-05-21,2013-05-21,곤줄박이,128.52211110000127,37.88247221999925,2,Parus varius,강원도
8000000000003993,2015,2015-12-05,2015-12-06,곤줄박이,127.85316111111109,35.88056944444438,5,Parus varius,
8020210000000990,2019,2019-12-10,2019-12-10,곤줄박이,128.55694444444592,37.87833333333248,5,Parus varius,강원도
8020210000000662,2019,2019-07-04,2019-07-04,곤줄박이,128.34900000042455,38.40730555534324,2,Parus varius,강원도
8020200000000073,2018,2018-11-11,2018-11-11,곤줄박이,128.76202780000014,37.682138889998384,4,Parus varius,강원도
8000000000001576,2013,2013-05-21,2013-05-21,곤줄박이,128.51838890000124,37.88080555999925,2,Parus varius,강원도
8000000000003732,2015,2015-12-05,2015-12-05,곤줄박이,127.560555555556,35.5563888888889,5,Parus varius,
8020210000001015,2019,2019-05-08,2019-05-08,곤줄박이,128.35819444444516,38.26549999978768,1,Parus varius,강원도
8000000000003966,2015,2015-10-30,2015-10-31,곤줄박이,127.86069444444408,35.87023055555559,1,Parus varius,
8020200000000494,2018,2018-09-02,2018-09-02,곤줄박이,128.9447000000003,37.54499999999709,1,Parus varius,강원도
8020200000000388,2018,2018-06-16,2018-06-16,곤줄박이,128.96180000000032,37.465699999996964,3,Parus varius,강원도
8000000000001451,2013,2013-04-25,2013-04-25,곤줄박이,128.56958330000148,37.88613888999909,1,Parus varius,강원도
8000000000003646,2016,2016-01-08,2016-01-08,곤줄박이,127.560555555556,35.5563888888889,8,Parus varius,
8020190000000041,2017,2017-08-05,2017-08-05,곤줄박이,128.69194440000226,37.038333329998665,6,Parus varius,경상북도
8020191000000008,2017,2017-05-04,2017-05-04,곤줄박이,128.9175278000044,37.16194443999716,2,Parus varius,강원도
8000000000001532,2013,2013-04-26,2013-04-26,곤줄박이,128.53408330000133,37.865277779999204,2,Parus varius,강원도
8000000000003904,2015,2015-05-25,2015-05-25,곤줄박이,127.65472222222203,35.7147222222222,4,Parus varius,
8020190000000272,2017,2017-09-10,2017-09-10,곤줄박이,128.91250000000434,37.065277779997224,2,Parus varius,경상북도
8000000000001792,2013,2013-05-23,2013-05-23,곤줄박이,128.55638890000142,37.86336110999914,1,Parus varius,강원도
8000000000001260,2013,2013-04-23,2013-04-23,곤줄박이,128.52311110000127,37.877749999999246,1,Parus varius,강원도
8000000000001993,2013,2013-04-25,2013-04-25,곤줄박이,128.7754167000029,37.038611109998214,1,Parus varius,경상북도
8020210000001092,2019,2019-05-09,2019-05-09,곤줄박이,128.38952777756663,38.2782777775654,2,Parus varius,강원도
8020200000000028,2018,2018-10-14,2018-10-14,곤줄박이,128.7720000000002,37.61674999999836,2,Parus varius,강원도
8000000000001768,2013,2013-05-23,2013-05-23,곤줄박이,128.54863890000135,37.86030555999917,2,Parus varius,강원도
8000000000001764,2013,2013-05-23,2013-05-23,곤줄박이,128.5455556000014,37.86008332999918,1,Parus varius,강원도
8000000000004258,2015,2015-12-07,2015-12-07,곤줄박이,127.9127555555561,36.01180833333327,4,Parus varius,
8000000000001990,2013,2013-04-25,2013-04-25,곤줄박이,128.78061110000294,37.03402777999819,1,Parus varius,경상북도
8020210000001156,2019,2019-05-09,2019-05-09,곤줄박이,128.38952777756663,38.2782777775654,2,Parus varius,강원도
8000000000003869,2015,2015-12-24,2015-12-24,곤줄박이,127.65472222222203,35.7147222222222,7,Parus varius,
8000000000001675,2013,2013-05-22,2013-05-22,곤줄박이,128.5364167000013,37.86399999999921,2,Parus varius,강원도
8000000000001427,2013,2013-04-25,2013-04-25,곤줄박이,128.56963890000148,37.88713888999909,1,Parus varius,강원도
8020210000000735,2019,2019-10-01,2019-10-01,곤줄박이,128.38952777756663,38.2782777775654,3,Parus varius,강원도
8020190000000078,2017,2017-12-02,2017-12-02,곤줄박이,128.69194440000226,37.038333329998665,2,Parus varius,경상북도
8000000000001481,2013,2013-04-26,2013-04-26,곤줄박이,128.55861110000146,37.895472219999135,1,Parus varius,강원도
8000000000001636,2013,2013-05-21,2013-05-21,곤줄박이,128.52255560000128,37.877749999999246,2,Parus varius,강원도
8020210000001167,2019,2019-07-20,2019-07-20,곤줄박이,128.48388888889,37.897499999999354,1,Parus varius,강원도
8000000000003843,2015,2015-09-12,2015-09-12,곤줄박이,127.64472222222201,35.6694444444444,2,Parus varius,
8000000000001736,2013,2013-05-22,2013-05-22,곤줄박이,128.5311667000013,37.860638889999215,1,Parus varius,강원도
8020190000000281,2017,2017-10-02,2017-10-02,곤줄박이,128.91250000000434,37.065277779997224,3,Parus varius,경상북도
8020210000000742,2019,2019-10-01,2019-10-01,곤줄박이,128.38952777756663,38.2782777775654,4,Parus varius,강원도
8000000000003759,2015,2015-12-30,2015-12-30,곤줄박이,127.560555555556,35.5563888888889,2,Parus varius,
8020200000000372,2018,2018-05-20,2018-05-20,곤줄박이,128.96180000000032,37.465699999996964,1,Parus varius,강원도
8000000000001606,2013,2013-05-21,2013-05-21,곤줄박이,128.52491670000128,37.882638889999235,2,Parus varius,강원도
8020210000001184,2019,2019-11-27,2019-11-27,곤줄박이,128.2678611111646,38.332361111110856,3,Parus varius,강원도
8020210000001189,2019,2019-11-27,2019-11-27,곤줄박이,128.2678611111646,38.332361111110856,2,Parus varius,강원도
8000000000003815,2015,2015-08-09,2015-08-09,곤줄박이,127.64472222222201,35.6694444444444,3,Parus varius,
8000000000001720,2013,2013-05-22,2013-05-22,곤줄박이,128.5269444000013,37.86188888999923,1,Parus varius,강원도
8020210000001256,2019,2019-05-07,2019-05-07,곤줄박이,128.26066666709102,38.29619444423226,3,Parus varius,강원도
8000000000001706,2013,2013-05-22,2013-05-22,곤줄박이,128.5291389000013,37.863694439999215,3,Parus varius,강원도
8000000000001705,2013,2013-05-22,2013-05-22,곤줄박이,128.5316389000013,37.86463888999921,1,Parus varius,강원도
8020200000000464,2018,2018-05-21,2018-05-21,곤줄박이,128.9447000000003,37.54499999999709,4,Parus varius,강원도
8000000000002226,2013,2013-05-18,2013-05-18,곤줄박이,128.8061944000032,37.045055559998026,1,Parus varius,경상북도
8000000000001703,2013,2013-05-22,2013-05-22,곤줄박이,128.5333056000013,37.86494443999922,2,Parus varius,강원도
8020200000000260,2018,2018-05-19,2018-05-19,곤줄박이,128.98950000000033,37.41679999999671,2,Parus varius,강원도
8000000000001694,2013,2013-05-22,2013-05-22,곤줄박이,128.53719440000134,37.866277779999194,2,Parus varius,강원도
8020190000000061,2017,2017-09-30,2017-09-30,곤줄박이,128.69194440000226,37.038333329998665,4,Parus varius,경상북도
8000000000001515,2013,2013-04-26,2013-04-26,곤줄박이,128.5365833000013,37.8648333299992,1,Parus varius,강원도
8000000000004228,2015,2015-11-02,2015-11-02,곤줄박이,127.89393611111107,36.01323333333327,1,Parus varius,
8000000000001683,2013,2013-05-22,2013-05-22,곤줄박이,128.5363333000013,37.8649166699992,2,Parus varius,강원도
8000000000001965,2013,2013-04-25,2013-04-25,곤줄박이,128.78666670000302,37.04022221999814,1,Parus varius,경상북도
8000000000001961,2013,2013-04-25,2013-04-25,곤줄박이,128.12300000000025,37.03977777999988,1,Parus varius,충청북도
8000000000001959,2013,2013-04-25,2013-04-25,곤줄박이,128.79072220000305,37.04155555999812,1,Parus varius,경상북도
8000000000002075,2013,2013-04-26,2013-04-26,곤줄박이,128.8088611000032,37.04541666999801,1,Parus varius,경상북도
8000000000001269,2013,2013-04-24,2013-04-24,곤줄박이,128.5372222000013,37.8620555599992,2,Parus varius,강원도
8000000000004336,2015,2015-08-18,2015-08-19,곤줄박이,128.00570000000016,36.11753333333324,3,Parus varius,
8020190000000013,2017,2017-04-29,2017-04-29,곤줄박이,128.69194440000226,37.038333329998665,5,Parus varius,경상북도
8000000000001954,2013,2013-04-25,2013-04-25,곤줄박이,128.79297220000308,37.05586110999812,2,Parus varius,경상북도
8000000000004196,2015,2015-08-17,2015-08-18,곤줄박이,127.9086555555561,36.013061111111064,1,Parus varius,
8020190000000153,2017,2017-06-04,2017-06-04,곤줄박이,128.8361111000035,37.066388889997825,2,Parus varius,강원도
8020210000000796,2019,2019-07-02,2019-07-02,곤줄박이,128.26066666709102,38.29619444423226,2,Parus varius,강원도
8000000000003526,2015,2015-12-31,2015-12-31,곤줄박이,127.62805555555603,35.47861111111109,7,Parus varius,
8020210000000799,2019,2019-07-02,2019-07-02,곤줄박이,128.26066666709102,38.29619444423226,1,Parus varius,강원도
8000000000001639,2013,2013-05-21,2013-05-21,곤줄박이,128.52694440000127,37.88019443999922,1,Parus varius,강원도
8020200000000406,2018,2018-09-01,2018-09-01,곤줄박이,128.96180000000032,37.465699999996964,1,Parus varius,강원도
8000000000003705,2015,2015-08-08,2015-08-08,곤줄박이,127.560555555556,35.5563888888889,2,Parus varius,
8000000000001544,2013,2013-04-26,2013-04-26,곤줄박이,128.5270000000013,37.86099999999923,1,Parus varius,강원도
8020191000000094,2017,2017-06-16,2017-06-16,곤줄박이,128.9874444000053,37.22224999999646,8,Parus varius,강원도
8020200000000311,2018,2018-09-01,2018-09-01,곤줄박이,128.98950000000033,37.41679999999671,2,Parus varius,강원도
8020200000000550,2018,2018-05-22,2018-05-22,곤줄박이,128.88500000000025,37.579399999997584,2,Parus varius,강원도
8000000000002067,2013,2013-04-26,2013-04-26,곤줄박이,128.80408330000316,37.04569443999802,1,Parus varius,경상북도
8000000000004157,2015,2015-05-26,2015-05-27,곤줄박이,127.88897222222207,35.90206666666668,3,Parus varius,
8000000000002103,2013,2013-04-27,2013-04-27,곤줄박이,128.82697220000338,37.053583329997885,1,Parus varius,경상북도
8000000000001347,2013,2013-04-24,2013-04-24,곤줄박이,128.55783330000142,37.86772221999912,1,Parus varius,강원도
8020200000000288,2018,2018-06-16,2018-06-16,곤줄박이,128.98950000000033,37.41679999999671,3,Parus varius,강원도
8020200000000341,2018,2018-11-02,2018-11-02,곤줄박이,128.98950000000033,37.41679999999671,1,Parus varius,강원도
8020210000000832,2019,2019-07-02,2019-07-02,곤줄박이,128.26066666709102,38.29619444423226,4,Parus varius,강원도
8020210000000844,2019,2019-07-03,2019-07-03,곤줄박이,128.35819444444516,38.26549999978768,3,Parus varius,강원도
8020191000000121,2017,2017-06-17,2017-06-17,곤줄박이,129.00541670000558,37.265166669996255,6,Parus varius,강원도
8020190000000112,2017,2017-08-05,2017-08-05,곤줄박이,128.78194440000297,37.021388889998185,1,Parus varius,경상북도
8020200000000573,2018,2018-06-17,2018-06-17,곤줄박이,128.88500000000025,37.579399999997584,1,Parus varius,강원도
8000000000003561,2015,2015-05-30,2015-05-30,곤줄박이,127.560555555556,35.5563888888889,2,Parus varius,
8000000000004122,2015,2015-12-06,2015-12-06,곤줄박이,127.88897222222207,35.90206666666668,2,Parus varius,
8020200000000594,2018,2018-09-02,2018-09-02,곤줄박이,128.88500000000025,37.579399999997584,2,Parus varius,강원도
8020200000000155,2018,2018-05-22,2018-05-22,곤줄박이,128.76202780000014,37.682138889998384,2,Parus varius,강원도
8000000000002376,2013,2013-06-29,2013-06-29,곤줄박이,128.76969440000283,37.04247221999825,1,Parus varius,경상북도
8020210000000709,2019,2019-09-03,2019-09-03,동박새,128.26066666709102,38.29619444423226,2,Zosterops japonicus japonicus,강원도
8020210000000788,2019,2019-07-02,2019-07-02,동박새,128.26066666709102,38.29619444423226,1,Zosterops japonicus japonicus,강원도
